#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
portfolio_77_trade_96,1503523_RV,6.26,22.91,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,3505.33,4075.42
portfolio_77_trade_97,1503523_RV,394.34,1010.59,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,11590.77,11590.77
portfolio_77_trade_98,1503523_RV,1.12,12.79,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,92.96,92.96
portfolio_77_trade_99,1503523_RV,1.28,248.40,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,25.82,25.82
,1505152,137877.66,109749.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32736.32,137877.66,109749.62,None,19128805.86,122481995.84
portfolio_25_trade_19,1505152,5933.18,1125.24,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,525940.53,537065.65
portfolio_25_trade_20,1505152,19616.27,2231.04,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2178730.94,2239834.05
portfolio_25_trade_21,1505152,5440.25,618.74,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,604234.71,621180.64
portfolio_25_trade_22,1505152,137971.60,19702.01,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,14905404.86,15300862.40
portfolio_25_trade_23,1505152,47826.29,6829.48,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,5166789.50,5303870.37
portfolio_25_trade_24,1505152,33650.67,5146.29,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,3600985.92,3696775.61
portfolio_25_trade_25,1505152,46658.49,7135.61,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,4992963.67,5125781.31
portfolio_25_trade_26,1505152,67497.48,2983.05,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,11282640.87,11751872.44
portfolio_25_trade_27,1505152,7238.41,573.26,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,958821.50,985199.60
portfolio_25_trade_28,1505152,185978.54,14086.08,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,24724251.09,25404095.99
portfolio_25_trade_29,1505152,389073.12,14170.48,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,54030191.88,55652182.47
,1505286,2168.44,2132.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,891.35,2168.44,2132.70,None,298816.51,1509430.94
portfolio_40_trade_11,1505286,5596.84,520.10,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,696044.09,714397.29
portfolio_40_trade_12,1505286,7834.33,1422.98,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,900339.27,921891.67
,1509038,79.75,14.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.76,79.75,14.64,None,5705.82,7151.36
portfolio_40_trade_13,1509038,18.73,21.63,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,342.58,452.77
portfolio_40_trade_14,1509038,119.06,33.76,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1763.02,2387.34
,3000014,107851.00,96395.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-41543.92,107851.00,96395.76,None,2722162.20,14713261.26
portfolio_15_trade_14,3000014,93398.64,38853.46,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1278613.29,1454014.10
portfolio_15_trade_15,3000014,155.89,217.67,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,160544.56,225525.56
portfolio_15_trade_16,3000014,4869.89,87.54,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1394236.98,1848206.68
portfolio_15_trade_17,3000014,97680.09,128537.66,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2976373.64,2976373.64
portfolio_15_trade_18,3000014,0.00,155.72,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
portfolio_15_trade_19,3000014,64.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,658627.89,658627.89
portfolio_15_trade_20,3000014,1872.54,754.80,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,667315.52,851958.51
portfolio_15_trade_21,3000014,27360.00,230.80,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,10399171.67,10707250.55
portfolio_15_trade_22,3000014,17922.43,1483.02,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,3848347.62,5088897.27
,3000014_RV,1664.88,1568.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-140.55,1664.88,1568.81,None,265442.58,2195483.49
portfolio_12_trade_12,3000014_RV,2033.91,291.87,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,120307.67,120307.67
portfolio_12_trade_13,3000014_RV,236.14,1129.46,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,31130.92,31130.92
portfolio_12_trade_14,3000014_RV,5482.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1846816.85,2067557.42
portfolio_12_trade_15,3000014_RV,0.00,1157.59,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
portfolio_12_trade_16,3000014_RV,1098.09,2196.83,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,15991.59,15991.59
portfolio_12_trade_17,3000014_RV,502.92,280.78,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,122610.43,184710.84
portfolio_12_trade_18,3000014_RV,199.55,392.44,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,3007.09,3007.09
portfolio_12_trade_19,3000014_RV,3676.99,2076.31,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,908226.98,1342816.32
portfolio_12_trade_20,3000014_RV,2286.80,11495.68,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,297750.80,297750.80
portfolio_12_trade_21,3000014_RV,3137.79,782.30,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,553318.08,553318.23
portfolio_12_trade_22,3000014_RV,9936.21,1399.24,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,595984.20,595984.20
portfolio_12_trade_23,3000014_RV,390.70,1911.19,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,74010.56,133568.10
portfolio_12_trade_24,3000014_RV,515.35,151.90,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,15363.76,15363.76
portfolio_12_trade_25,3000014_RV,227.19,431.34,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,84258.16,86688.39
portfolio_12_trade_26,3000014_RV,3284.45,467.79,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,294100.90,294100.90
portfolio_12_trade_27,3000014_RV,753.89,8044.83,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,29939.35,29939.35
portfolio_12_trade_28,3000014_RV,2210.27,69.42,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,101697.22,101697.30
portfolio_12_trade_29,3000014_RV,1870.23,12791.29,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,111604.45,111604.45
portfolio_12_trade_30,3000014_RV,17749.73,1417.47,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,985275.14,985275.14
,3000024_RV,70853.87,47837.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7430.03,70853.87,47837.41,None,3862985.55,26010636.63
portfolio_29_trade_10,3000024_RV,38.88,5.68,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,21144.39,25240.38
portfolio_29_trade_11,3000024_RV,7154.81,18110.49,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,139380.79,412363.94
portfolio_29_trade_12,3000024_RV,4779.61,4923.22,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,98450.08,100565.16
portfolio_29_trade_13,3000024_RV,13746.52,4479.48,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,454712.92,516900.80
portfolio_29_trade_14,3000024_RV,338618.18,17561.86,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,28098382.61,30295102.58
,3000031,99393.66,62681.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2033.79,99393.66,62681.26,None,1999300.12,2111787.72
portfolio_65_trade_1,3000031,4711.05,378.60,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,61345.89,63840.82
portfolio_65_trade_10,3000031,633.82,1927.11,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,10876.78,44805.33
portfolio_65_trade_11,3000031,2105.05,1203.04,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,679495.56,878704.47
portfolio_65_trade_12,3000031,121.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,59349.96,131728.07
portfolio_65_trade_13,3000031,15416.84,401.33,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1444034.46,1770506.65
portfolio_65_trade_14,3000031,0.00,6.61,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
portfolio_65_trade_15,3000031,6256.81,576.37,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,775838.89,1012087.79
portfolio_65_trade_16,3000031,0.01,1985.68,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2.81,8.46
portfolio_65_trade_17,3000031,1253.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,685109.25,1548810.47
portfolio_65_trade_18,3000031,1376.22,64.18,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,634749.47,870042.58
portfolio_65_trade_19,3000031,6.76,3649.77,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
portfolio_65_trade_2,3000031,17360.94,1591.24,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,256920.21,300935.12
portfolio_65_trade_20,3000031,18504.17,16.92,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1857839.00,2131415.60
portfolio_65_trade_21,3000031,1493.90,94.87,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,687083.93,916683.98
portfolio_65_trade_22,3000031,2989.80,3310.61,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,168971.11,203245.86
portfolio_65_trade_23,3000031,3761.79,190.63,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,332067.12,407362.94
portfolio_65_trade_24,3000031,13583.59,24412.88,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,10979.97,10979.97
portfolio_65_trade_3,3000031,14238.20,25289.97,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,118079.03,154134.53
portfolio_65_trade_4,3000031,22779.71,1611.29,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,338710.49,382731.49
portfolio_65_trade_5,3000031,79653.25,11595.13,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1702608.76,1795296.35
portfolio_65_trade_6,3000031,1548.98,740.70,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,16194.44,54400.33
portfolio_65_trade_7,3000031,42961.28,42890.23,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,527312.10,630105.79
portfolio_65_trade_8,3000031,95370.36,4480.84,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1639467.65,1786347.69
portfolio_65_trade_9,3000031,537.50,1478.17,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,5928.79,19599.10
,3000031_RV,40499.43,25357.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,205.36,40499.43,25357.68,None,691597.47,710480.11
portfolio_8_trade_17,3000031_RV,18302.48,89.27,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2569174.76,2569174.76
portfolio_8_trade_18,3000031_RV,2560.77,106.89,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,338665.37,338667.38
portfolio_8_trade_19,3000031_RV,12987.66,29176.88,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,86837.67,804666.00
portfolio_8_trade_20,3000031_RV,8479.66,1069.57,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,335460.34,335460.34
portfolio_8_trade_21,3000031_RV,1221.76,104769.03,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,5587.90,5587.90
portfolio_8_trade_22,3000031_RV,426.76,22.76,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,159535.45,266608.29
portfolio_8_trade_23,3000031_RV,433.42,1067.49,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,16153.87,16153.87
,3000033,6919.10,4998.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1298.63,6919.10,4998.64,None,124946.47,181232.64
portfolio_41_trade_2,3000033,2251.24,23274.71,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,14114.06,36643.47
portfolio_41_trade_3,3000033,8809.42,1493.45,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,230128.12,297634.23
,3000049,5009.15,4419.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2725.76,5009.15,4419.84,None,358725.45,522533.91
portfolio_55_trade_13,3000049,2871.67,722.32,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,54835.28,59284.35
portfolio_55_trade_14,3000049,1444.48,1108.10,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,129245.88,153158.09
portfolio_55_trade_15,3000049,0.46,202.40,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,26.92,26.92
portfolio_55_trade_16,3000049,1467.07,167.63,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,570136.54,944955.18
portfolio_55_trade_17,3000049,458.46,5659.83,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1421.17,1421.17
portfolio_55_trade_18,3000049,221.93,0.41,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,339583.46,650850.91
portfolio_55_trade_19,3000049,61.22,1375.26,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,47152.64,132356.40
portfolio_55_trade_20,3000049,1654.24,44.69,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1265739.72,3024587.27
portfolio_55_trade_21,3000049,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2.70,2.70
portfolio_55_trade_22,3000049,1239.40,34101.28,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1696.32,1696.32
portfolio_55_trade_23,3000049,17.99,5233.76,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2918.09,2918.09
portfolio_55_trade_24,3000049,2076.07,27673.15,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,114030.23,114030.23
portfolio_55_trade_25,3000049,2.99,11.49,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,455.02,455.02
,3000049_RV,7462.90,7147.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4876.29,7462.90,7147.38,None,908013.46,930426.93
portfolio_25_trade_10,3000049_RV,728.38,404.49,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,263739.76,263739.76
portfolio_25_trade_11,3000049_RV,27776.04,8130.48,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,611384.91,611384.91
portfolio_25_trade_12,3000049_RV,886.44,2496.19,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,58449.18,58754.13
portfolio_25_trade_13,3000049_RV,0.28,78.72,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,230.78,230.78
portfolio_25_trade_14,3000049_RV,5020.50,2483.87,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,327230.89,327230.89
portfolio_25_trade_15,3000049_RV,817.25,1744.94,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,131019.70,153875.84
portfolio_25_trade_16,3000049_RV,569.04,177.61,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,25402.77,25402.77
portfolio_25_trade_17,3000049_RV,3819.02,577.53,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,255210.55,255210.55
portfolio_25_trade_18,3000049_RV,226.71,603.40,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,22723.48,22808.06
portfolio_25_trade_9,3000049_RV,3649.55,1749.41,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,241796.68,241796.68
,3000060_RV,175975.02,124083.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51705.41,175975.02,124083.07,None,24622564.48,187275962.28
portfolio_61_trade_1,3000060_RV,1654.31,96.11,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,83772.56,83840.19
portfolio_61_trade_10,3000060_RV,20.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,679335.66,679335.66
portfolio_61_trade_11,3000060_RV,444.36,0.87,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,355573.27,732359.16
portfolio_61_trade_12,3000060_RV,4181.72,42.42,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1506987.04,2244934.01
portfolio_61_trade_13,3000060_RV,243.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,613474.43,917492.53
portfolio_61_trade_14,3000060_RV,2342.58,41.17,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1324648.42,2555481.99
portfolio_61_trade_15,3000060_RV,640.53,2.68,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,309457.74,385599.59
portfolio_61_trade_16,3000060_RV,202.71,0.89,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,257124.31,470462.03
portfolio_61_trade_17,3000060_RV,393.53,0.14,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,499335.34,992838.57
portfolio_61_trade_18,3000060_RV,230.57,3.98,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,292927.52,366485.05
portfolio_61_trade_19,3000060_RV,3297.84,748.26,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,433869.71,433869.71
portfolio_61_trade_2,3000060_RV,112.96,0.25,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,56107.96,101291.95
