#Portfolio,RiskClass,RiskType,PLDate1,PLDate2,PLAmount
All,All,All,2017-03-01,2017-03-15,-421812.519375
All,All,All,2017-03-02,2017-03-16,-758924.290422
All,All,All,2017-03-03,2017-03-17,-367807.424144
All,All,All,2017-03-06,2017-03-20,-470461.776349
All,All,All,2017-03-07,2017-03-21,-710032.354099
All,All,All,2017-03-08,2017-03-22,-714100.078263
All,All,All,2017-03-09,2017-03-23,-594755.120269
All,All,All,2017-03-10,2017-03-24,-403544.946959
All,All,All,2017-03-13,2017-03-27,-590445.644342
All,All,All,2017-03-14,2017-03-28,-548987.257932
All,All,All,2017-03-15,2017-03-29,-103045.557906
All,All,All,2017-03-16,2017-03-30,309922.565023
All,All,All,2017-03-17,2017-03-31,303509.352108
All,All,All,2017-03-20,2017-04-03,264992.968926
All,All,All,2017-03-21,2017-04-04,470215.107679
All,All,All,2017-03-22,2017-04-05,451020.191165
All,All,All,2017-03-23,2017-04-06,482603.024989
All,All,All,2017-03-24,2017-04-07,647514.907983
All,All,All,2017-03-27,2017-04-10,733025.460292
All,All,All,2017-03-28,2017-04-11,585708.325978
All,All,All,2017-03-29,2017-04-12,258676.215609
All,All,All,2017-03-30,2017-04-13,174512.154033
All,All,All,2017-04-04,2017-04-18,-194708.609801
All,All,All,2017-04-05,2017-04-19,-167811.820200
All,All,All,2017-04-06,2017-04-20,-259051.583333
All,All,All,2017-04-07,2017-04-21,-425093.452206
All,All,All,2017-04-10,2017-04-24,-725675.583765
All,All,All,2017-04-11,2017-04-25,-860837.978625
All,All,All,2017-04-12,2017-04-26,-627729.169887
All,All,All,2017-04-13,2017-04-27,-717825.180824
All,All,All,2017-04-18,2017-05-02,-521313.544710
All,All,All,2017-04-19,2017-05-03,-469145.179457
All,All,All,2017-04-20,2017-05-04,-699607.013028
All,All,All,2017-04-21,2017-05-05,-701917.123611
All,All,All,2017-04-24,2017-05-08,-174157.990146
All,All,All,2017-04-25,2017-05-09,117645.680009
All,All,All,2017-04-26,2017-05-10,71316.706672
All,All,All,2017-04-27,2017-05-11,20501.229041
All,All,All,2017-04-28,2017-05-12,-106515.734324
All,All,All,2017-05-02,2017-05-16,-427157.412794
All,All,All,2017-05-03,2017-05-17,-751824.008606
All,All,All,2017-05-04,2017-05-18,-385991.187609
All,All,All,2017-05-05,2017-05-19,-560789.402285
All,All,All,2017-05-08,2017-05-22,-841600.455109
All,All,All,2017-05-09,2017-05-23,-863072.257754
All,All,All,2017-05-10,2017-05-24,-929586.683671
All,All,All,2017-05-11,2017-05-25,-910260.713482
All,All,All,2017-05-12,2017-05-26,-665809.835568
All,All,All,2017-05-15,2017-05-30,-566392.923539
All,All,All,2017-05-16,2017-05-31,-440404.019046
All,All,All,2017-05-17,2017-06-01,-112306.815079
All,All,All,2017-05-18,2017-06-02,-435819.844496
All,All,All,2017-05-19,2017-06-05,-150309.664910
All,All,All,2017-05-22,2017-06-06,-118708.269834
All,All,All,2017-05-23,2017-06-07,-180040.229762
All,All,All,2017-05-24,2017-06-08,14947.665234
All,All,All,2017-05-25,2017-06-09,5951.019410
All,All,All,2017-05-26,2017-06-12,-60770.560371
All,All,All,2017-05-30,2017-06-13,-59061.609432
All,All,All,2017-05-31,2017-06-14,75442.793015
All,All,All,2017-06-01,2017-06-15,140787.764708
All,All,All,2017-06-02,2017-06-16,245907.639643
All,All,All,2017-06-05,2017-06-19,316969.448535
All,All,All,2017-06-06,2017-06-20,419581.337189
All,All,All,2017-06-07,2017-06-21,272350.245934
All,All,All,2017-06-08,2017-06-22,191811.168706
All,All,All,2017-06-09,2017-06-23,33196.238697
All,All,All,2017-06-12,2017-06-26,60024.466847
All,All,All,2017-06-13,2017-06-27,-326955.371106
All,All,All,2017-06-14,2017-06-28,-400431.813738
All,All,All,2017-06-15,2017-06-29,-734884.060071
All,All,All,2017-06-16,2017-06-30,-592402.765201
All,All,All,2017-06-19,2017-07-03,-557311.749004
All,All,All,2017-06-20,2017-07-05,-560084.149699
All,All,All,2017-06-21,2017-07-06,-655090.012548
All,All,All,2017-06-22,2017-07-07,-630658.703107
All,All,All,2017-06-23,2017-07-10,-507518.301357
All,All,All,2017-06-26,2017-07-11,-695886.107742
All,All,All,2017-06-27,2017-07-12,-139804.456394
All,All,All,2017-06-28,2017-07-13,-13214.039238
All,All,All,2017-06-29,2017-07-14,-51867.372038
All,All,All,2017-06-30,2017-07-17,-99582.507978
All,All,All,2017-07-03,2017-07-18,-449091.961045
All,All,All,2017-07-05,2017-07-19,-381421.932432
All,All,All,2017-07-06,2017-07-20,-496155.080678
All,All,All,2017-07-07,2017-07-21,-651376.740276
All,All,All,2017-07-10,2017-07-24,-601498.069773
All,All,All,2017-07-11,2017-07-25,-435015.507308
All,All,All,2017-07-12,2017-07-26,-810162.556667
All,All,All,2017-07-13,2017-07-27,-712355.675364
All,All,All,2017-07-14,2017-07-28,-699222.064791
All,All,All,2017-07-17,2017-07-31,-916945.520777
All,All,All,2017-07-18,2017-08-01,-608039.164121
All,All,All,2017-07-19,2017-08-02,-854304.233066
All,All,All,2017-07-20,2017-08-03,-604883.939501
All,All,All,2017-07-21,2017-08-04,-286109.474619
All,All,All,2017-07-24,2017-08-07,-409334.609579
All,All,All,2017-07-25,2017-08-08,-273405.357543
All,All,All,2017-07-26,2017-08-09,-90072.167662
All,All,All,2017-07-27,2017-08-10,-272676.720146
All,All,All,2017-07-28,2017-08-11,-212089.542118
All,All,All,2017-07-31,2017-08-14,130754.673957
All,All,All,2017-08-01,2017-08-15,115211.937738
All,All,All,2017-08-02,2017-08-16,196408.483052
All,All,All,2017-08-03,2017-08-17,361611.230469
All,All,All,2017-08-04,2017-08-18,-2050.584527
All,All,All,2017-08-07,2017-08-21,-30051.597717
All,All,All,2017-08-08,2017-08-22,-32821.034845
All,All,All,2017-08-09,2017-08-23,-110864.012154
All,All,All,2017-08-10,2017-08-24,-45006.033525
All,All,All,2017-08-11,2017-08-25,-249315.303978
All,All,All,2017-08-15,2017-08-29,-595065.924379
All,All,All,2017-08-16,2017-08-30,-343007.388037
All,All,All,2017-08-17,2017-08-31,-520445.628768
All,All,All,2017-08-18,2017-09-01,-259824.590359
All,All,All,2017-08-21,2017-09-05,-317423.847765
All,All,All,2017-08-22,2017-09-06,-435733.274938
All,All,All,2017-08-23,2017-09-07,-579186.216192
All,All,All,2017-08-24,2017-09-08,-619224.773803
All,All,All,2017-08-25,2017-09-11,-93214.877588
All,All,All,2017-08-29,2017-09-13,204657.563048
All,All,All,2017-08-30,2017-09-14,-50787.122498
All,All,All,2017-08-31,2017-09-15,-38268.309268
All,All,All,2017-09-01,2017-09-18,-219562.593486
All,All,All,2017-09-05,2017-09-19,-156251.874890
All,All,All,2017-09-06,2017-09-20,82571.978636
All,All,All,2017-09-07,2017-09-21,214484.610028
All,All,All,2017-09-08,2017-09-22,223804.610331
All,All,All,2017-09-11,2017-09-25,266958.180275
All,All,All,2017-09-12,2017-09-26,427902.327616
All,All,All,2017-09-13,2017-09-27,367503.595432
All,All,All,2017-09-14,2017-09-28,317555.289627
All,All,All,2017-09-15,2017-09-29,305523.784882
All,All,All,2017-09-18,2017-10-02,555736.165120
All,All,All,2017-09-19,2017-10-03,641028.517053
All,All,All,2017-09-20,2017-10-04,362706.948928
All,All,All,2017-09-21,2017-10-05,618714.402246
All,All,All,2017-09-22,2017-10-06,555840.941287
All,All,All,2017-09-25,2017-10-10,152433.731079
All,All,All,2017-09-26,2017-10-11,-131546.427377
All,All,All,2017-09-27,2017-10-12,-202192.165694
All,All,All,2017-09-28,2017-10-13,-70263.604677
All,All,All,2017-09-29,2017-10-16,67805.083660
All,All,All,2017-10-02,2017-10-17,-55398.785803
All,All,All,2017-10-03,2017-10-18,-86954.216719
All,All,All,2017-10-04,2017-10-19,-232634.720594
All,All,All,2017-10-05,2017-10-20,-192752.437878
All,All,All,2017-10-06,2017-10-23,-40818.521369
All,All,All,2017-10-10,2017-10-24,94051.874357
All,All,All,2017-10-11,2017-10-25,115114.805907
All,All,All,2017-10-12,2017-10-26,457796.739181
All,All,All,2017-10-13,2017-10-27,527790.529825
All,All,All,2017-10-16,2017-10-30,356817.776111
All,All,All,2017-10-17,2017-10-31,279983.616511
All,All,All,2017-10-18,2017-11-01,402448.291107
All,All,All,2017-10-19,2017-11-02,453967.303170
All,All,All,2017-10-20,2017-11-03,401647.740886
All,All,All,2017-10-23,2017-11-06,333149.336037
All,All,All,2017-10-24,2017-11-07,422122.687098
All,All,All,2017-10-25,2017-11-08,513523.562488
All,All,All,2017-10-26,2017-11-09,-13792.961520
All,All,All,2017-10-27,2017-11-13,-161815.150263
All,All,All,2017-10-30,2017-11-14,-405944.313527
All,All,All,2017-10-31,2017-11-15,-394438.576830
All,All,All,2017-11-01,2017-11-16,-428288.701120
All,All,All,2017-11-02,2017-11-17,-350774.306224
All,All,All,2017-11-03,2017-11-20,-323846.119021
All,All,All,2017-11-06,2017-11-21,-338309.012656
All,All,All,2017-11-07,2017-11-22,-607995.883964
All,All,All,2017-11-08,2017-11-24,-814045.671608
All,All,All,2017-11-09,2017-11-27,-593870.970788
All,All,All,2017-11-13,2017-11-28,-409762.286464
All,All,All,2017-11-14,2017-11-29,-77233.604902
All,All,All,2017-11-15,2017-11-30,-238814.233952
All,All,All,2017-11-16,2017-12-01,-250362.122141
All,All,All,2017-11-17,2017-12-04,-150184.793670
All,All,All,2017-11-20,2017-12-05,-186445.575652
All,All,All,2017-11-21,2017-12-06,-117312.316736
All,All,All,2017-11-22,2017-12-07,151407.411857
All,All,All,2017-11-24,2017-12-08,437459.580735
All,All,All,2017-11-27,2017-12-11,323374.529299
All,All,All,2017-11-28,2017-12-12,259037.041699
All,All,All,2017-11-29,2017-12-13,29820.940166
All,All,All,2017-11-30,2017-12-14,319914.026141
All,All,All,2017-12-01,2017-12-15,318492.912026
All,All,All,2017-12-04,2017-12-18,228577.217853
All,All,All,2017-12-05,2017-12-19,-18757.250457
All,All,All,2017-12-06,2017-12-20,-143819.798906
All,All,All,2017-12-07,2017-12-21,-231978.051687
All,All,All,2017-12-08,2017-12-22,-251624.286047
All,All,All,2017-12-12,2017-12-27,-362147.878241
All,All,All,2017-12-13,2017-12-28,-235847.657274
All,All,All,2017-12-14,2017-12-29,-521963.573376
All,All,All,2017-12-15,2018-01-02,-669435.030066
All,All,All,2017-12-18,2018-01-03,-544498.263461
All,All,All,2017-12-19,2018-01-04,-544409.375554
All,All,All,2017-12-20,2018-01-05,-369907.581382
All,All,All,2017-12-21,2018-01-08,-202799.155035
All,All,All,2017-12-22,2018-01-09,-142350.776269
All,All,All,2017-12-27,2018-01-11,-301460.334550
All,All,All,2017-12-28,2018-01-12,-568767.525357
All,All,All,2017-12-29,2018-01-16,-604519.352547
All,All,All,2018-01-02,2018-01-17,-316501.455566
All,All,All,2018-01-03,2018-01-18,-503945.945606
All,All,All,2018-01-04,2018-01-19,-337389.828049
All,All,All,2018-01-05,2018-01-22,-532629.528720
All,All,All,2018-01-08,2018-01-23,-757825.088332
All,All,All,2018-01-09,2018-01-24,-1069145.188965
All,All,All,2018-01-10,2018-01-25,-1016501.188572
All,All,All,2018-01-11,2018-01-26,-874503.346996
All,All,All,2018-01-12,2018-01-29,-444205.416315
All,All,All,2018-01-16,2018-01-30,-307191.041731
All,All,All,2018-01-17,2018-01-31,-511822.488260
All,All,All,2018-01-18,2018-02-01,-629899.117052
All,All,All,2018-01-19,2018-02-02,-521467.949956
All,All,All,2018-01-22,2018-02-05,-214234.059074
All,All,All,2018-01-23,2018-02-06,-143634.032585
All,All,All,2018-01-24,2018-02-07,388392.714159
All,All,All,2018-01-25,2018-02-08,388793.003650
All,All,All,2018-01-26,2018-02-09,455210.066810
All,All,All,2018-01-29,2018-02-12,256815.533430
All,All,All,2018-01-30,2018-02-13,137909.564037
All,All,All,2018-01-31,2018-02-14,-70758.516851
All,All,All,2018-02-01,2018-02-15,15015.874733
All,All,All,2018-02-02,2018-02-16,129519.389935
All,All,All,2018-02-05,2018-02-20,39712.530465
All,All,All,2018-02-06,2018-02-21,199879.776965
All,All,All,2018-02-07,2018-02-22,-187132.070688
All,All,All,2018-02-08,2018-02-23,-147072.823590
All,All,All,2018-02-09,2018-02-26,-186769.284030
All,All,All,2018-02-12,2018-02-27,150882.105773
All,All,All,2018-02-13,2018-02-28,410563.141854
All,All,All,2018-02-14,2018-03-01,460254.824707
All,All,All,2018-02-15,2018-03-02,463797.945453
All,All,All,2018-02-16,2018-03-05,187881.915788
All,All,All,2018-02-20,2018-03-06,-107448.832117
All,All,All,2018-02-21,2018-03-07,-268204.295928
All,All,All,2018-02-22,2018-03-08,87030.112458
All,All,All,2018-02-23,2018-03-09,37872.921941
All,All,All,2018-02-26,2018-03-12,20030.159267
All,All,All,2018-02-27,2018-03-13,-309235.599867
All,All,All,2018-02-28,2018-03-14,-387674.664978
All,All,All,2018-03-01,2018-03-15,-44434.440835
All,All,All,2018-03-02,2018-03-16,126682.139557
All,All,All,2018-03-05,2018-03-19,34196.924583
All,All,All,2018-03-06,2018-03-20,413978.328035
All,All,All,2018-03-07,2018-03-21,214776.600021
All,All,All,2018-03-08,2018-03-22,30550.446310
All,All,All,2018-03-09,2018-03-23,-142138.288359
All,All,All,2018-03-12,2018-03-26,-271783.270262
All,All,All,2018-03-13,2018-03-27,-79755.142120
All,All,All,2018-03-14,2018-03-28,125451.933784
All,All,All,2018-03-15,2018-03-29,-578.959898
All,All,All,2018-03-20,2018-04-03,-85100.419610
All,All,All,2018-03-21,2018-04-04,116521.491653
All,All,All,2018-03-22,2018-04-05,119232.538330
All,All,All,2018-03-23,2018-04-06,160954.315939
All,All,All,2018-03-26,2018-04-09,277063.401340
All,All,All,2018-03-27,2018-04-10,94918.142261
All,All,All,2018-03-28,2018-04-11,-143450.098127
All,All,All,2018-03-29,2018-04-12,-88448.153097
All,All,All,2018-04-03,2018-04-17,-231197.994222
All,All,All,2018-04-04,2018-04-18,-224402.171031
All,All,All,2018-04-05,2018-04-19,-225560.271147
All,All,All,2018-04-06,2018-04-20,10902.898627
All,All,All,2018-04-09,2018-04-23,260777.954760
All,All,All,2018-04-10,2018-04-24,330292.283367
All,All,All,2018-04-11,2018-04-25,525243.033309
All,All,All,2018-04-12,2018-04-26,590060.741477
All,All,All,2018-04-13,2018-04-27,528477.618792
All,All,All,2018-04-16,2018-04-30,771857.846920
All,All,All,2018-04-17,2018-05-01,959359.294809
All,All,All,2018-04-18,2018-05-02,1076873.816574
All,All,All,2018-04-19,2018-05-03,927156.095380
All,All,All,2018-04-20,2018-05-04,869331.188536
All,All,All,2018-04-24,2018-05-08,979404.434840
All,All,All,2018-04-25,2018-05-09,846747.819325
All,All,All,2018-04-26,2018-05-10,557958.908835
All,All,All,2018-04-27,2018-05-11,553866.601471
All,All,All,2018-04-30,2018-05-14,463772.950472
All,All,All,2018-05-01,2018-05-15,455425.813692
All,All,All,2018-05-02,2018-05-16,439162.230871
All,All,All,2018-05-03,2018-05-17,543288.218412
All,All,All,2018-05-04,2018-05-18,482589.213654
All,All,All,2018-05-08,2018-05-22,230533.422625
All,All,All,2018-05-09,2018-05-23,375349.389847
All,All,All,2018-05-10,2018-05-24,474747.616139
All,All,All,2018-05-11,2018-05-25,707482.994903
All,All,All,2018-05-14,2018-05-29,925410.286450
All,All,All,2018-05-15,2018-05-30,406038.921305
All,All,All,2018-05-16,2018-05-31,235390.794047
All,All,All,2018-05-17,2018-06-01,326225.501816
All,All,All,2018-05-18,2018-06-04,194993.623955
All,All,All,2018-05-21,2018-06-05,175576.315919
All,All,All,2018-05-22,2018-06-06,-17474.452035
All,All,All,2018-05-23,2018-06-07,-256076.802276
All,All,All,2018-05-24,2018-06-08,-146798.830278
All,All,All,2018-05-25,2018-06-11,-335552.414499
All,All,All,2018-05-29,2018-06-12,-492085.381197
All,All,All,2018-05-30,2018-06-13,-301523.110691
All,All,All,2018-05-31,2018-06-14,372877.848906
All,All,All,2018-06-01,2018-06-15,162819.258228
All,All,All,2018-06-04,2018-06-18,215644.463163
All,All,All,2018-06-05,2018-06-19,350252.940008
All,All,All,2018-06-06,2018-06-20,601879.489657
All,All,All,2018-06-07,2018-06-21,576004.699766
All,All,All,2018-06-08,2018-06-22,365796.915936
All,All,All,2018-06-11,2018-06-25,285734.104739
All,All,All,2018-06-12,2018-06-26,342134.594018
All,All,All,2018-06-13,2018-06-27,690289.290817
All,All,All,2018-06-14,2018-06-28,53368.866204
All,All,All,2018-06-15,2018-06-29,-125855.456689
All,All,All,2018-06-18,2018-07-02,61899.232535
All,All,All,2018-06-19,2018-07-03,-48677.938600
All,All,All,2018-06-20,2018-07-05,-211352.379756
All,All,All,2018-06-21,2018-07-06,-290272.998047
All,All,All,2018-06-22,2018-07-09,-199558.439910
All,All,All,2018-06-25,2018-07-10,-47609.745339
All,All,All,2018-06-26,2018-07-11,-24971.454990
All,All,All,2018-06-27,2018-07-12,-251052.337041
All,All,All,2018-06-28,2018-07-13,-246031.556758
All,All,All,2018-06-29,2018-07-16,-42750.082833
All,All,All,2018-07-02,2018-07-17,-70842.324436
All,All,All,2018-07-03,2018-07-18,14055.124395
All,All,All,2018-07-05,2018-07-19,86280.489326
All,All,All,2018-07-06,2018-07-20,66468.405764
All,All,All,2018-07-09,2018-07-23,180718.628374
All,All,All,2018-07-10,2018-07-24,152705.119299
All,All,All,2018-07-11,2018-07-25,-137514.815516
All,All,All,2018-07-12,2018-07-26,60916.489993
All,All,All,2018-07-13,2018-07-27,45455.850637
All,All,All,2018-07-16,2018-07-30,-14882.372794
All,All,All,2018-07-17,2018-07-31,-84764.043434
All,All,All,2018-07-18,2018-08-01,-65048.705693
All,All,All,2018-07-19,2018-08-02,147921.002904
All,All,All,2018-07-20,2018-08-03,364498.673787
All,All,All,2018-07-23,2018-08-06,345889.212601
All,All,All,2018-07-24,2018-08-07,209012.248913
All,All,All,2018-07-25,2018-08-08,265815.890796
All,All,All,2018-07-26,2018-08-09,281158.208417
All,All,All,2018-07-27,2018-08-10,612994.682217
All,All,All,2018-07-30,2018-08-13,741262.783195
All,All,All,2018-07-31,2018-08-14,884047.735934
All,All,All,2018-08-01,2018-08-15,810772.930905
All,All,All,2018-08-02,2018-08-16,511087.214541
All,All,All,2018-08-03,2018-08-17,315019.525744
All,All,All,2018-08-06,2018-08-20,134423.738632
All,All,All,2018-08-07,2018-08-21,48089.025621
All,All,All,2018-08-08,2018-08-22,34498.971926
All,All,All,2018-08-09,2018-08-23,-57502.646736
All,All,All,2018-08-10,2018-08-24,-551328.503859
All,All,All,2018-08-14,2018-08-28,-916424.386422
All,All,All,2018-08-15,2018-08-29,-965400.870434
All,All,All,2018-08-16,2018-08-30,-803483.559298
All,All,All,2018-08-17,2018-08-31,-459156.658543
All,All,All,2018-08-20,2018-09-04,-251680.743290
All,All,All,2018-08-21,2018-09-05,-155242.146664
All,All,All,2018-08-22,2018-09-06,-84836.684392
All,All,All,2018-08-23,2018-09-07,-32481.644942
All,All,All,2018-08-24,2018-09-10,99731.075910
All,All,All,2018-08-28,2018-09-12,220257.683245
All,All,All,2018-08-29,2018-09-13,121094.227770
All,All,All,2018-08-30,2018-09-14,180143.099965
All,All,All,2018-08-31,2018-09-17,-142600.690982
All,All,All,2018-09-04,2018-09-18,-182246.892395
All,All,All,2018-09-05,2018-09-19,-86455.104553
All,All,All,2018-09-06,2018-09-20,-353195.840706
All,All,All,2018-09-07,2018-09-21,-496306.498501
All,All,All,2018-09-10,2018-09-24,-409100.756030
All,All,All,2018-09-11,2018-09-25,-444626.206969
All,All,All,2018-09-12,2018-09-26,-305920.148348
All,All,All,2018-09-13,2018-09-27,74051.791388
All,All,All,2018-09-14,2018-09-28,23951.002744
All,All,All,2018-09-17,2018-10-01,239053.566454
All,All,All,2018-09-18,2018-10-02,276922.234887
All,All,All,2018-09-19,2018-10-03,498411.579017
All,All,All,2018-09-20,2018-10-04,687908.384558
All,All,All,2018-09-21,2018-10-05,615853.794029
All,All,All,2018-09-24,2018-10-09,697161.235455
All,All,All,2018-09-25,2018-10-10,683137.186981
All,All,All,2018-09-26,2018-10-11,388913.192627
All,All,All,2018-09-27,2018-10-12,213255.466664
All,All,All,2018-09-28,2018-10-15,115761.651320
All,All,All,2018-10-01,2018-10-16,42580.687207
All,All,All,2018-10-02,2018-10-17,126503.560257
All,All,All,2018-10-03,2018-10-18,58218.932207
All,All,All,2018-10-04,2018-10-19,-2377.450064
All,All,All,2018-10-05,2018-10-22,161694.349762
All,All,All,2018-10-09,2018-10-23,51764.894918
All,All,All,2018-10-10,2018-10-24,340961.364254
All,All,All,2018-10-11,2018-10-25,596936.242401
All,All,All,2018-10-12,2018-10-26,434330.842939
All,All,All,2018-10-15,2018-10-29,510608.780583
All,All,All,2018-10-16,2018-10-30,552878.307798
All,All,All,2018-10-17,2018-10-31,497297.458156
All,All,All,2018-10-18,2018-11-01,103922.733008
All,All,All,2018-10-19,2018-11-02,308273.343758
All,All,All,2018-10-22,2018-11-05,141714.515128
All,All,All,2018-10-23,2018-11-06,101352.935376
All,All,All,2018-10-24,2018-11-07,-98771.780148
All,All,All,2018-10-25,2018-11-08,11833.401601
All,All,All,2018-10-26,2018-11-09,176100.875429
All,All,All,2018-10-29,2018-11-13,225983.732231
All,All,All,2018-10-30,2018-11-14,113376.823486
All,All,All,2018-10-31,2018-11-15,-13374.880905
All,All,All,2018-11-01,2018-11-16,-3538.674037
All,All,All,2018-11-02,2018-11-19,-122811.888216
All,All,All,2018-11-05,2018-11-20,138547.218237
All,All,All,2018-11-06,2018-11-21,156179.495843
All,All,All,2018-11-07,2018-11-23,263338.251944
All,All,All,2018-11-08,2018-11-26,140709.125694
All,All,All,2018-11-09,2018-11-27,175968.759843
All,All,All,2018-11-13,2018-11-28,-152112.465870
All,All,All,2018-11-14,2018-11-29,-158550.767745
All,All,All,2018-11-15,2018-11-30,46488.432083
All,All,All,2018-11-16,2018-12-03,189869.325341
All,All,All,2018-11-19,2018-12-04,277569.429373
All,All,All,2018-11-20,2018-12-05,61348.643606
All,All,All,2018-11-21,2018-12-06,52341.422583
All,All,All,2018-11-23,2018-12-07,-70679.955920
All,All,All,2018-11-26,2018-12-10,-60244.694658
All,All,All,2018-11-27,2018-12-11,-48939.774646
All,All,All,2018-11-28,2018-12-12,35617.164708
All,All,All,2018-11-29,2018-12-13,107607.510149
All,All,All,2018-11-30,2018-12-14,65566.154600
All,All,All,2018-12-03,2018-12-17,39787.848116
All,All,All,2018-12-04,2018-12-18,-6802.255798
All,All,All,2018-12-05,2018-12-19,-101797.501096
All,All,All,2018-12-06,2018-12-20,-225813.949091
All,All,All,2018-12-07,2018-12-21,-20907.733548
All,All,All,2018-12-10,2018-12-24,-143026.387245
All,All,All,2018-12-12,2018-12-27,-183035.142357
All,All,All,2018-12-13,2018-12-28,-244732.861716
All,All,All,2018-12-14,2018-12-31,-452686.932889
All,All,All,2018-12-17,2019-01-02,-1400.135213
All,All,All,2018-12-18,2019-01-03,-147941.005208
All,All,All,2018-12-19,2019-01-04,-56363.560031
All,All,All,2018-12-20,2019-01-07,-78434.877409
All,All,All,2018-12-21,2019-01-08,-205585.236641
All,All,All,2018-12-24,2019-01-09,-365425.435360
All,All,All,2018-12-27,2019-01-11,-132122.940029
All,All,All,2018-12-28,2019-01-14,-90618.101377
All,All,All,2018-12-31,2019-01-15,139659.236734
All,All,All,2019-01-02,2019-01-16,-153356.398293
All,All,All,2019-01-03,2019-01-17,29077.950802
All,All,All,2019-01-04,2019-01-18,115948.400473
All,All,All,2019-01-07,2019-01-22,298670.496173
All,All,All,2019-01-08,2019-01-23,162179.244630
All,All,All,2019-01-09,2019-01-24,583402.983111
All,All,All,2019-01-10,2019-01-25,212261.226917
All,All,All,2019-01-11,2019-01-28,65228.658248
All,All,All,2019-01-14,2019-01-29,46626.133623
All,All,All,2019-01-15,2019-01-30,-231101.010896
All,All,All,2019-01-16,2019-01-31,-170185.848841
All,All,All,2019-01-17,2019-02-01,-219307.324538
All,All,All,2019-01-18,2019-02-04,-270866.365399
All,All,All,2019-01-22,2019-02-05,-179793.851426
All,All,All,2019-01-23,2019-02-06,26291.912200
All,All,All,2019-01-24,2019-02-07,-122873.937801
All,All,All,2019-01-25,2019-02-08,181519.580747
All,All,All,2019-01-28,2019-02-11,387874.253821
All,All,All,2019-01-29,2019-02-12,285517.529482
All,All,All,2019-01-30,2019-02-13,585652.318840
All,All,All,2019-01-31,2019-02-14,397921.919830
All,All,All,2019-02-01,2019-02-15,427698.711628
All,All,All,2019-02-04,2019-02-19,272302.221427
All,All,All,2019-02-05,2019-02-20,218929.900124
All,All,All,2019-02-06,2019-02-21,101539.352936
All,All,All,2019-02-07,2019-02-22,31032.892501
All,All,All,2019-02-08,2019-02-25,-50779.563835
All,All,All,2019-02-11,2019-02-26,-291197.820103
All,All,All,2019-02-12,2019-02-27,-83998.581703
All,All,All,2019-02-13,2019-02-28,-273485.043721
All,All,All,2019-02-14,2019-03-01,-211660.820781
All,All,All,2019-02-15,2019-03-04,-118721.006848
All,All,All,2019-02-19,2019-03-05,83802.331243
All,All,All,2019-02-20,2019-03-06,74947.345295
All,All,All,2019-02-21,2019-03-07,350000.274166
All,All,All,2019-02-22,2019-03-08,259086.407747
All,All,All,2019-02-25,2019-03-11,274930.098436
All,All,All,2019-02-26,2019-03-12,278797.310550
All,All,All,2019-02-27,2019-03-13,106620.982249
All,All,All,2019-02-28,2019-03-14,173522.955860
All,All,All,2019-03-01,2019-03-15,148435.787518
All,All,All,2019-03-04,2019-03-18,26593.311356
All,All,All,2019-03-05,2019-03-19,-99441.208380
All,All,All,2019-03-06,2019-03-20,-262523.991184
All,All,All,2019-03-07,2019-03-21,-456040.675529
All,All,All,2019-03-08,2019-03-22,-179560.010410
All,All,All,2019-03-11,2019-03-25,-149573.389340
All,All,All,2019-03-12,2019-03-26,85392.314700
All,All,All,2019-03-13,2019-03-27,247337.868630
All,All,All,2019-03-14,2019-03-28,232638.778385
All,All,All,2019-03-15,2019-03-29,314807.572333
All,All,All,2019-03-18,2019-04-01,344033.565044
All,All,All,2019-03-19,2019-04-02,387894.425858
All,All,All,2019-03-20,2019-04-03,458201.616203
All,All,All,2019-03-21,2019-04-04,387312.171344
All,All,All,2019-03-22,2019-04-05,235879.977715
All,All,All,2019-03-25,2019-04-08,103232.736220
All,All,All,2019-03-26,2019-04-09,-37516.901757
All,All,All,2019-03-27,2019-04-10,-122810.603520
All,All,All,2019-03-28,2019-04-11,-104606.069796
All,All,All,2019-03-29,2019-04-12,-267129.744415
All,All,All,2019-04-01,2019-04-15,-285904.309216
All,All,All,2019-04-02,2019-04-16,-213432.708489
All,All,All,2019-04-03,2019-04-17,-178882.565867
All,All,All,2019-04-04,2019-04-18,-1604.524523
All,All,All,2019-04-09,2019-04-23,96257.373470
All,All,All,2019-04-10,2019-04-24,312306.391349
All,All,All,2019-04-11,2019-04-25,314435.334946
All,All,All,2019-04-12,2019-04-26,405092.185612
All,All,All,2019-04-15,2019-04-29,310428.051598
All,All,All,2019-04-16,2019-04-30,144726.213153
All,All,All,2019-04-17,2019-05-01,237159.701899
All,All,All,2019-04-18,2019-05-02,75158.637755
All,All,All,2019-04-23,2019-05-07,69627.393685
All,All,All,2019-04-24,2019-05-08,-128945.707740
All,All,All,2019-04-25,2019-05-09,-269204.423991
All,All,All,2019-04-26,2019-05-10,-285719.688613
All,All,All,2019-04-29,2019-05-13,-154547.759350
All,All,All,2019-04-30,2019-05-14,-51677.088927
All,All,All,2019-05-01,2019-05-15,-64899.009064
All,All,All,2019-05-02,2019-05-16,-32382.467264
All,All,All,2019-05-03,2019-05-17,83241.813833
All,All,All,2019-05-07,2019-05-21,38326.608467
